,0
314,0.4817929184450638
315,0.7912630306120065
316,0.022027445101085785
317,0.33734002281104014
318,0.4224919365982197
319,0.34818768203483075
320,0.8196141769991138
321,0.6134526804879118
322,0.1288625575249005
323,0.41368291244935385
324,0.5111597868057987
325,0.6042885318190153
326,0.6627860889609242
327,0.2611314485211378
328,0.6002388231144634
329,0.6346575951448165
330,0.08054239873360436
331,0.26966075884026164
332,0.4427273295586036
333,0.6039701089191726
334,0.040457488829903965
335,0.27736297081270345
336,0.5263477221552345
337,0.20040213178892985
338,0.05539181416976735
339,0.15548777707056471
340,0.7165492916717847
341,0.7193384072635874
342,0.5106186493749885
343,0.3268270022243579
344,0.12187238406414824
345,0.04555688811208791
346,0.04328136357071066
347,0.31485024814715845
348,0.04858880180393954
349,0.7090487315112602
350,0.18785453015528064
351,0.7611083095410086
352,0.7801247243992079
353,0.040618648062780816
354,0.31810226947694087
355,0.30604311321640476
356,0.6320636886413558
357,0.34050572465255324
358,0.09872971508784245
359,0.4758300146011909
360,0.38931039890151553
361,0.2882363843149638
362,0.2962167197449507
363,0.05021815488511938
364,0.07048184745982622
365,0.35999331671867063
366,0.4707864885369075
367,0.8813700404844633
368,0.13148374537899588
369,0.036812957308538174
370,0.9511122378455279
371,0.0807053031317918
372,0.4930330451186876
373,0.8609599549000485
374,0.3398463580019425
375,0.7361566810356415
376,0.2645832628542101
377,0.8165182728622146
378,0.7375015093453294
379,0.1401574064351775
380,0.8491312692889892
381,0.8923311430372265
382,0.7485081873891656
383,0.20593726836201054
384,0.21030401700686274
385,0.523253302237498
386,0.6422092189535029
387,0.3763289144892754
388,0.17750026998990753
389,0.8159011389375078
390,0.6787822006885629
391,0.9873146407313333
392,0.14614304296561342
393,0.4469129100536814
394,0.15634550446753293
395,0.2209007473323682
396,0.02172333984621
397,0.8036752110090901
398,0.43847254663611723
399,0.481014168190086
400,0.6958767818388534
401,0.7289593763702491
402,0.38313542204597584
403,0.7798678096017273
404,0.4928067469340238
405,0.7529796964540357
406,0.5390972053656037
407,0.9591433645121775
408,0.9968407696691213
409,0.9296060569875173
410,0.02939041577403778
411,0.5206898650915293
412,0.17400932792464385
413,0.8635849771337112
414,0.6748465836802153
415,0.19800547579491168
416,0.7329047101797275
417,0.026618746460816967
418,0.7896907959223016
419,0.9797907011085619
420,0.2999466207468473
421,0.9126266398161754
422,0.042075429955172106
423,0.2051804114574174
424,0.7559422155425606
425,0.6178252115837363
426,0.7032596766275682
427,0.5336186764124381
428,0.15995006882857954
429,0.7846346479740813
430,0.09023025299876652
431,0.1625742761397233
432,0.1469445529253961
433,0.23612667370292717
434,0.46784935660015237
435,0.7004368340873506
436,0.06122096310626646
437,0.0012437648006868862
438,0.9424740775818499
439,0.9907572286932637
440,0.9811601626070795
441,0.5498127764361254
442,0.4953985895305104
443,0.4153273222836985
444,0.25346317629307746
445,0.08609403848910158
446,0.4172253883799306
447,0.4282914988528671
448,0.013389533397903164
449,0.38320896799570614
450,0.0047750290648429505
451,0.7656361806433004
452,0.3685135930388278
453,0.2911278583333602
454,0.09224439137849738
455,0.1179931647364103
456,0.6537401267366798
457,0.7428091680875349
458,0.5961885975089336
459,0.10189391935951841
460,0.3810041464498205
461,0.1718086490267844
462,0.8263151690595525
463,0.237628751180743
464,0.8015226469389934
465,0.7397549551220056
466,0.26499751937607363
467,0.6640891832191943
468,0.6958572007521198
469,0.2567334510484893
470,0.16863573006003696
471,0.28129747819441697
472,0.707490489342542
473,0.05673108959380879
474,0.9854517017711908
475,0.12471729008280108
476,0.07249596305802641
477,0.887157812454561
478,0.3075950007886221
479,0.147561013857476
480,0.04933604282935944
481,0.6490060521721907
482,0.677241307235015
483,0.44161685190922706
484,0.8208764745017507
485,0.4102582801598844
486,0.3989064771260371
487,0.866989558930953
488,0.048387219262921555
489,0.3023114338853279
490,0.7011541566594414
491,0.8219036275366105
492,0.20000335015563064
493,0.6288579363300575
494,0.37812539833100844
495,0.7661546359504423
496,0.6600833345839332
497,0.9810995442936716
498,0.6084188125617717
499,0.9218751227217373
500,0.8419757746181018
501,0.574421043215106
502,0.9204238414770132
503,0.2898042371665813
504,0.14951801298264178
505,0.11112438092901944
506,0.13739791340055107
507,0.7894384907979193
508,0.4303857917911783
509,0.583483228527844
510,0.31044042195811195
511,0.1688653589114052
512,0.16735944586122542
513,0.2574987379865823
514,0.23507037075520465
515,0.8984521254861415
516,0.41621729293799137
517,0.24550622539578737
518,0.402922268844056
519,0.4987144210944576
520,0.34730417045733275
521,0.7882661523884974
522,0.8512340889761105
523,0.7321801525076775
524,0.577885041641275
525,0.5673048850478978
526,0.6073181310042695
527,0.0028052052958537077
528,0.5413996740755928
529,0.16207687752522615
530,0.8740321898626736
531,0.9238725271836492
532,0.23378796260409795
533,0.08194929773718906
534,0.41906564877554453
535,0.5976038625066341
536,0.9072242224810424
537,0.27946398891306357
538,0.37534650189308527
539,0.7195486273689923
540,0.8918957581112985
541,0.6966388636045331
542,0.3900193033404492
543,0.1247768238035617
544,0.1918057508373544
545,0.5169151994885426
546,0.888196206872672
547,0.6014601516873613
548,0.3630691353967511
549,0.36891205579988995
550,0.6976154336875813
551,0.9500715381348047
552,0.5465187604469626
553,0.4054900307378636
554,0.599016238430474
555,0.07606771628364872
556,0.2066317931926328
557,0.40378906042427154
558,0.5234181790784137
559,0.37487820838493646
560,0.8734633826520114
561,0.20835180657548424
562,0.24824520785559256
563,0.5541525142894516
564,0.6389934259548671
565,0.00856808433363443
566,0.6321594029500176
567,0.6703823456458489
568,0.048025334132059005
569,0.07865038059132945
570,0.834064368507121
571,0.8571482982163038
572,0.9357189488452402
573,0.11590359193061262
574,0.42966707056727627
575,0.9970415948343669
576,0.023823743534482578
577,0.05927231276482858
578,0.9166073493183382
579,0.5655530764750193
580,0.02532540133733474
581,0.532406820574142
582,0.10746334181764428
583,0.5581689095086672
584,0.08627916745100839
585,0.8657063385095075
586,0.7322203263563901
587,0.6283583741772407
588,0.6148419157393502
589,0.05110999523091253
590,0.378790860248457
591,0.0006762879833482893
592,0.6225585948941336
593,0.6709827836978978
594,0.7824557340869751
595,0.7095794624870359
596,0.436542976075995
597,0.8475611831573553
598,0.23152898304667768
599,0.28922613130749464
600,0.6046545577701707
601,0.9253648192882129
602,0.26729938421561295
603,0.5989139402027381
604,0.4471208695314778
605,0.9423451583669673
606,0.11039130549364529
607,0.8606038020642484
608,0.7014193715519229
609,0.32135363185314003
610,0.8499742154753317
611,0.9867253246632088
612,0.7630017631195768
613,0.5485981419290423
614,0.20454529333328741
615,0.11184876181406234
616,0.8951627914731191
617,0.5207384893533341
618,0.39165143592044527
619,0.732253242537416
620,0.16509002009294438
621,0.336506709957627
622,0.7218161579862633
623,0.014392154947352132
624,0.7779552814238045
625,0.8210619963879388
626,0.8118693592592362
627,0.299073423931119
628,0.3027088398510235
629,0.9944088267666683
630,0.2648151817882852
631,0.8623211619780109
632,0.4370069195565973
633,0.9172434989148508
634,0.8544232819775572
635,0.421721637263312
636,0.7145925705822346
637,0.11815563381085148
638,0.38192273959864387
639,0.1465752772767812
640,0.308532180021172
641,0.9325773317795859
642,0.8349357963049115
643,0.1506099085614615
644,0.7487614139791761
645,0.7061741287260721
646,0.14192857087747512
647,0.4729346516990738
648,0.4273813940070845
649,0.36758435595624317
650,0.5438497196180055
651,0.28770975924885245
652,0.8785402935879473
653,0.90547527346951
654,0.8127385323098422
655,0.9160565026802502
656,0.4657997637717438
657,0.15132166578021022
658,0.20052357000492815
659,0.52571972936794
660,0.3973281074737982
661,0.9248982495909451
662,0.006883436810991017
663,0.08248460055565932
664,0.44147476054051804
665,0.4209058357748813
666,0.2323617813420238
667,0.4861094735640472
668,0.09796354245438221
669,0.09441091331798912
670,0.8077979237260067
671,0.43839552929686443
672,0.5223703034245138
673,0.23194416880315805
674,0.2517948235930215
675,0.8143164197083232
676,0.289436898857806
677,0.5002656883644532
678,0.46385673171761554
679,0.039136037381950595
680,0.38759546483746565
681,0.7008806459305055
682,0.7048842771952839
683,0.7061054704549377
684,0.502774311044385
685,0.29753763932507593
686,0.35132599137463205
687,0.7297110311727151
688,0.02525826237638651
689,0.41279418190259376
690,0.22511781675536802
691,0.42905969021667445
692,0.724653713333094
693,0.26360658976688467
694,0.5990389893998544
695,0.8970399674292064
696,0.43103443208474446
697,0.12524998957726807
698,0.672124518618966
699,0.7227422917698907
700,0.4572822563924217
701,0.48485206990516205
702,0.03979490041042366
703,0.36327186284737
704,0.2887842513019624
705,0.23833621224718926
706,0.05341115879211222
707,0.14138366625232346
708,0.5343271612333312
709,0.12561259259732005
710,0.6219515175997545
711,0.01945513126139442
712,0.9676144582001569
713,0.49994520477792426
714,0.9446295720464852
715,0.1767918008737308
716,0.5143150693541673
717,0.4369800645734615
718,0.9969828399160021
719,0.07351085483223507
720,0.8412560159325947
721,0.07740683236466206
722,0.0474704555911839
723,0.9703359606490614
724,0.055927769216372436
725,0.5368731600292302
726,0.7555936838395859
727,0.8851788258223018
728,0.9874075160178594
729,0.2418859027020882
730,0.41657968277095603
731,0.03903925612267911
732,0.8526774151121177
733,0.9961074895881254
734,0.041656202500539696
735,0.9282641113289753
736,0.9378315339111215
737,0.526627963162096
738,0.006105038673325791
739,0.3330698996287974
740,0.3251738047461147
741,0.06911917891735286
742,0.8787559889308291
743,0.5120605110388008
744,0.615787672682789
745,0.22709575167627472
746,0.4358840000246176
747,0.049828169717518245
748,0.22633565101737552
749,0.05778359335623817
750,0.720855527161938
751,0.882650484200162
752,0.35713937252063555
753,0.4990958502943561
754,0.7231739741772707
755,0.020606489564913844
756,0.278785508336457
757,0.4681398340876156
758,0.9720730909334615
759,0.6862737643340782
760,0.8296883408813115
761,0.371973630418201
762,0.8467074570367564
763,0.5684957887877239
764,0.9560359739671438
765,0.7062283175059971
766,0.7670734940907319
767,0.6523426718887687
768,0.8852866349763008
769,0.8884554541624868
770,0.6562081259728706
771,0.11967912660143709
772,0.3054960161171688
773,0.4055473115595122
774,0.13644569297664744
775,0.603618878283778
776,0.18413555855310415
777,0.712531816826188
778,0.38628925849289153
779,0.879871816392427
780,0.1412382542191627
781,0.9767142209344787
782,0.4881471315340824
783,0.4650706493017135
784,0.7807223231464372
785,0.014446744606716688
786,0.9518572959359055
787,0.6805479270551774
788,0.8988344117594431
789,0.7036100373150272
790,0.28889788344691614
791,0.21889084701727335
792,0.9200492475388448
793,0.41933206448534976
794,0.8911319561690022
795,0.6141009954321502
796,0.6146834513360222
797,0.5615391634043131
798,0.5316371789901068
799,0.11406343651159156
800,0.14665578822111092
801,0.054056049468364065
802,0.2838328857562722
803,0.8912401344353408
804,0.8849538650644118
805,0.4441600750314999
806,0.5444943045925917
807,0.8809371102272476
808,0.14672913962431167
809,0.8678257915591472
810,0.23386954532189796
811,0.6963271765569858
812,0.4928249981857463
813,0.11148046497457209
814,0.6410453039525043
815,0.22676860788234465
816,0.6851982672179493
817,0.12622854819886198
818,0.8319218050827415
819,0.5604516934750686
820,0.6789432348626295
821,0.3464603759945616
822,0.9259090547891811
823,0.31555796030696603
824,0.7961522293613734
825,0.3249661159525409
826,0.775975119379723
827,0.05585424823584739
828,0.6580069777886423
829,0.24847828662473426
830,0.9600633562480237
831,0.9504172037832628
832,0.3143650425958018
833,0.21564481926903323
834,0.830039360158578
835,0.49886056542821466
836,0.39938773411635886
837,0.4119892390247609
838,0.5139053133382068
839,0.40277999060530534
840,0.8113478691641608
841,0.46299736069618913
842,0.1169739562743799
843,0.08926741885824241
844,0.9854108123615709
845,0.1681105280610914
846,0.17388853761122214
847,0.1824335470277033
848,0.39995537974334605
849,0.1472288938499028
850,0.4192408448197953
851,0.13793262175173227
852,0.7381113902600297
853,0.5961908845929053
854,0.9229978570681833
855,0.5209110521416427
856,0.6697303986203315
857,0.4543404284379763
858,0.416495141977564
859,0.5732546419722263
860,0.39341588040463504
861,0.4368898367539157
862,0.7001031053760692
863,0.8578923095168587
864,0.22295715800643556
865,0.801453769752332
866,0.13774606502535114
867,0.3995776659834873
868,0.03954023204838175
869,0.7209196538353994
870,0.15621383187666327
871,0.5018447546935164
872,0.8746016444852971
873,0.9123515021921131
874,0.7574393318782001
875,0.12929264784539019
876,0.6022462496094947
877,0.8618109085065899
878,0.2637660254308474
879,0.9595893861898807
880,0.7752568228436754
881,0.6892145882443301
882,0.5403029598516148
883,0.2214975947858362
884,0.7211334788208429
885,0.4545340195025469
886,0.18323747565358972
887,0.1762758438003309
888,0.8589789473757726
889,0.9637012983365226
890,0.7712779669406558
891,0.5593072754481729
892,0.5838079271267701
893,0.298604959295492
894,0.8855026536654703
895,0.7217897352616399
896,0.22750674468656773
897,0.13763580004206932
898,0.23050310863639456
899,0.09475654428265046
900,0.25711317046244153
901,0.2767795352034529
902,0.3204161479467129
903,0.0511515353571782
904,0.0902674630015704
905,0.13532731711516044
906,0.9813582267034887
907,0.2837398430522897
908,0.6898263331003078
909,0.5077923876883459
910,0.5328498304327398
911,0.968453938059601
912,0.8092788082552924
913,0.06264245484546616
914,0.4149572297698746
915,0.1281985688431857
916,0.40223286742134146
917,0.5043579300882591
918,0.6374764226643506
919,0.9426694342415659
920,0.34653164582419016
921,0.864757364236168
922,0.8654315231930294
923,0.14603458863729302
924,0.7057111717561794
925,0.6477566098883447
926,0.8017692690012421
927,0.4217585929991672
928,0.19415543071653085
929,0.15686721591749342
930,0.0961254929450206
931,0.22563489490273692
932,0.510296722893909
933,0.6267793832730627
934,0.10871662035948282
935,0.6385424805438927
936,0.3022936240858831
937,0.9326228373136167
938,0.3736016584724927
939,0.5532833078248965
940,0.033005386647852464
941,0.14114398815220486
942,0.2142309760863067
943,0.4488805983198133
944,0.36646106936818124
945,0.7461368737903299
946,0.09299974176464731
947,0.7324808251355956
948,0.9408169335351484
949,0.6383735570557787
950,0.38456649569242396
951,0.1402905100832641
952,0.7074879564508035
953,0.21247340807531767
954,0.06393033562499573
955,0.2484272691369258
956,0.11053968111569967
957,0.9297417398164318
958,0.6190852749388484
959,0.3329557034079127
960,0.8926938992329416
961,0.2930787688207529
962,0.5161617155840268
963,0.7760850660393218
964,0.49441604506393655
965,0.10563988541872327
966,0.5123685785288108
967,0.6326620636756378
968,0.6487428819080601
969,0.996714181087093
970,0.9089274805099402
971,0.9481888081232898
972,0.9154435852482328
973,0.25341058259622995
974,0.5538643243233736
975,0.968442401183141
976,0.0012909303294206254
977,0.7733867788029759
978,0.8787280152916976
979,0.08422197109499019
980,0.9613152318431701
981,0.3305486469873853
982,0.8575511611605409
983,0.6204066754351637
984,0.6735017723552795
985,0.7952290764850551
986,0.07896849568935349
987,0.1974339344589574
988,0.8189228696492497
989,0.7715393795424478
990,0.6027593100927366
991,0.16293785211317835
992,0.34411116465336
993,0.18951558287293058
994,0.8498364408556222
995,0.9767072595346022
996,0.41128227850734644
997,0.675880667232526
998,0.2245853691255154
999,0.9741039887439046
1000,0.7741980967502657
1001,0.20697301928092937
1002,0.6618963512947492
1003,0.549336366383578
1004,0.6007347703551712
1005,0.9777600437617077
1006,0.585603546975646
1007,0.2717914723107844
1008,0.3453169611094876
1009,0.20437645235160962
1010,0.18461031676062223
1011,0.6343514634081372
1012,0.8574986358195587
1013,0.6335537249007609
1014,0.1040458467480484
1015,0.5929287487153365
1016,0.8834103999463555
1017,0.23542737789470236
1018,0.6938882202992596
1019,0.8133726554795496
1020,0.4750206627735144
1021,0.1518536182934177
1022,0.03187530064307964
1023,0.8895661318252078
1024,0.799748847750498
1025,0.13600118380739779
1026,0.9668803787922229
1027,0.22140233153290578
1028,0.3356755897568714
1029,0.9012483447372686
1030,0.8387608278861832
1031,0.7277436969371793
1032,0.8405643754857735
1033,0.44770127142436533
1034,0.9483754272996973
1035,0.4817961424739673
1036,0.03133791932635743
1037,0.35404868470268125
1038,0.28782079011373074
1039,0.17961736856720956
1040,0.7718662990039247
1041,0.1696351458135632
1042,0.3622206641825354
1043,0.10226499010020029
1044,0.12510877125701247
1045,0.9211213239603486
1046,0.42774744365156003
1047,0.5586687392481245
1048,0.13840273701306882
1049,0.41791456892955015
1050,0.13730465464543884
1051,0.19665294370352926
1052,0.0977380923964638
1053,0.898987059002981
1054,0.33419657259806856
1055,0.2916464130093367
1056,0.12422030288056285
1057,0.978112749099737
1058,0.18613455295086556
1059,0.9540380284434478
1060,0.8963462299228283
1061,0.0031114660316230447
1062,0.39641238654240496
1063,0.19835679185014377
1064,0.06103253091669125
1065,0.931748651371029
1066,0.31841185987101595
1067,0.4454867641736385
1068,0.9605080452274526
1069,0.16211059552032336
1070,0.9162744255596161
1071,0.3270164521938751
1072,0.9314583369081625
1073,0.13663565374393372
1074,0.3835071098967051
1075,0.5865002144662448
1076,0.6342527224503486
1077,0.4926683713762937
1078,0.22146494104834957
1079,0.09979681289487785
1080,0.988018282749254
1081,0.7480759794523804
1082,0.7756365499360185
1083,0.33533249768736273
1084,0.04267685048799241
1085,0.4054294072477326
1086,0.4992636742609855
1087,0.48888116060808184
1088,0.1293051587406977
1089,0.17890445095377738
1090,0.6655713457018221
1091,0.14541398593043642
1092,0.4732282401832849
1093,0.9545566592061561
1094,0.5974544162715937
1095,0.15326102536655029
1096,0.3773790685525521
1097,0.560366526513398
1098,0.060199804226823916
1099,0.6394690014794451
1100,0.6658312499224809
1101,0.18163079662209847
1102,0.021998955206606552
1103,0.5337959821803534
1104,0.1449818233613891
1105,0.01931471825184805
1106,0.5872690898296313
1107,0.44716636556474254
1108,0.385473205728632
1109,0.7374031714987326
1110,0.06364894860397763
1111,0.4536523741357781
1112,0.39548979152765085
1113,0.6357722094653493
1114,0.16963396022439592
1115,0.5384806884210405
1116,0.10872527150158928
1117,0.2490100947122631
1118,0.2202240475396413
1119,0.19746854809435155
1120,0.7123714842011384
1121,0.6957141041177365
1122,0.5541186922155906
1123,0.7633055270799093
1124,0.5346944623287347
1125,0.9182752886707908
1126,0.33186139301778816
1127,0.7082389440024558
1128,0.08867844471887087
1129,0.8511660780597647
1130,0.770657705797003
1131,0.4420571348200357
1132,0.4005214229225418
1133,0.019117603328409838
1134,0.44106016285275784
1135,0.3051428952878543
1136,0.8352530160425353
1137,0.09845827540280472
1138,0.211812715953819
1139,0.777021637658293
1140,0.9323406502638937
1141,0.5952518629893652
1142,0.7478185375197677
1143,0.6637261352532372
1144,0.2595303304844385
1145,0.03125169825190388
1146,0.16841761803926625
1147,0.8199420110538671
1148,0.013097961815580539
1149,0.9244570991040446
1150,0.6296022259369644
1151,0.3850077617206338
1152,0.27646463670819943
1153,0.7800397993692334
1154,0.03391570542643374
1155,0.8404730541848209
1156,0.9703427280173462
1157,0.14828921283480467
1158,0.007752388347433525
1159,0.02974829731812767
1160,0.2891736198233773
1161,0.8972825299465407
1162,0.3995047629145907
1163,0.5379827792185544
1164,0.3858771712515935
1165,0.6801474176262259
1166,0.18624212280995334
1167,0.45978988465267145
1168,0.07238002496322771
1169,0.9911389406940492
1170,0.3446856844581069
1171,0.21047205307182681
1172,0.4598724323425293
1173,0.5297668190511787
1174,0.9139236642362526
1175,0.6533059873277577
1176,0.15330903350325564
1177,0.7394534975983524
1178,0.6566085094484508
1179,0.12511665227434554
1180,0.4112257308789422
1181,0.5357881552870487
1182,0.40200660068332783
1183,0.7621561126004042
1184,0.8636837375467613
1185,0.013157926780347107
1186,0.6991890371958668
1187,0.6227396648313704
1188,0.8647871231407649
1189,0.7326163751582482
1190,0.9892884727813935
1191,0.6713321331171415
1192,0.7102246838970528
1193,0.29722137538099036
1194,0.9670734683141793
1195,0.49214428387527553
1196,0.45990750682328185
1197,0.5088745309329665
1198,0.7826090343557782
1199,0.8089872969684152
1200,0.6225765389863691
1201,0.05712233998926319
1202,0.20910257894679674
1203,0.4834587016707844
1204,0.2537612553783868
1205,0.4661943776378672
1206,0.45133653073495683
1207,0.17937373952743574
1208,0.29596638421669275
1209,0.6915597171017718
1210,0.910647041584601
1211,0.8115275308011752
1212,0.8567064487118615
1213,0.7844467152853719
1214,0.41351818029647014
1215,0.27392721710443446
1216,0.39732056045669184
1217,0.8241103814322879
1218,0.15675208912041028
1219,0.6312383695585576
1220,0.9760209752366777
1221,0.7948895450986074
1222,0.2576405255318066
1223,0.6690141796281261
1224,0.516178037464276
1225,0.6372098127384426
1226,0.6146723330190834
1227,0.09761530549138786
1228,0.27063424486690657
1229,0.9429619823554368
1230,0.6763369837383936
1231,0.2913004182042399
1232,0.1081053539693212
1233,0.5627046046380003
1234,0.36765888050102935
1235,0.9816639162294725
1236,0.2495268644997799
1237,0.4548124331889136
1238,0.662908441583603
1239,0.3113855384016935
1240,0.8532524399015036
1241,0.5762302528029581
1242,0.09640073204467647
1243,0.7565981838652449
1244,0.8225530321619166
1245,0.8101197411222085
1246,0.7138090354225562
1247,0.9091339317055787
1248,0.7782099499813084
1249,0.6893906604684685
1250,0.2810083577103669
1251,0.899635508303951
1252,0.27298017467237623
1253,0.6037883745910811
1254,0.7414540859444341
1255,0.6636965787835558
